_id,rata,ente,descrizione,cod_tipoimposta,tipo_imposta,cod_imposta,imposta,spesa,aggregation-time,area_geografica,note,fonte_dato,Tipo Imposta,SPESA TOTALE,2cod_imposta,cod imposta ext,ente%code
671a7806e28f8d6b0a19d176,SET-2024,868,ANBSC-AGENZIA NAZIONALE BENI SEQUESTRATI E CONFISCATI,4,Varie,11,Prestiti,5618.48,2024-10-24T18:30:35.560,Sud,,,Varie,5618.48,11,11,868
65c81f2cf458af1d5b4728e8,2024-01,968,CONSORZIO PARCO GEOMIN. STORICO E AMBIENTALE DELLA SARDEGNA,1,Netto,15,Netto,18795.97,2024-02-11T02:01:21.381,Sud,,,Netto,18795.97,15,15,968
6667a4b7262bc331bdcd0b6e,202405,12,MINISTERO DELL'INTERNO,3,Previdenziali,13,Previdenziali a carico del datore di lavoro,144172550.84,2024-06-11T03:01:23.745,Sud,,,Previdenziali,144172550.84,13,13,12
6667a4b7262bc331baee7382,202405,25,ARCHIVI NOTARILI,2,Erariali,8,Addizionali Comunali,8872.32,GIU 11 2024,Centro,,,Erariali,8872.32,8,8,25
659f41729b1c1468e2e39993,202312,11,"MINISTERO DELL'AGRICOLTURA, DELLA SOVRANITA' ALIMENTARE E DELLE FORESTE",2,Erariali,7,Addizionali Regionali,1369.02,2024-01-11T02:01:40.336,Nord,,,Erariali,1369.02,7,7,11
6731590c568f146446645d5d,202410,921,A.O. S. GIOVANNI ADDOLORATA,2,Erariali,6,IRAP,710633.54,2024-11-11T02:00:28.485,Nord,,,Erariali,710633.54,6,6,921
663ec5f33f62190222cfb646,202404,5,PRESIDENZA DEL CONSIGLIO DEI MINISTRI,2,Erariali,5,IRPEF,2485267.81,2024-05-11T03:01:07.269,Nord,,,Erariali,2485267.81,5,5,5
6667a4b8262bc331baee73e6,202405,963,AUTORITA' DI BACINO DISTRETTUALE DELL'APPENNINO MERIDIONALE,3,Previdenziali,14,Previdenziali a carico del lavoratore,23436.17999999998,2024-06-11T03:01:23.745,Centro,,,Previdenziali,23436.17999999998,14,14,963
671a7806e28f8d6b0a19d1b2,202409,938,ENTE PARCO NAZIONALE DELLA MAJELLA,2,Erariali,6,IRAP,7334.999999999998,2024-10-24T18:30:35.560,Centro,,,Erariali,7334.999999999998,6,6,938
6667a4b7262bc331bdcd0b75,202405,1,MINISTERO DELL'ECONOMIA E FINANZE,4,Varie,11,Prestiti,5655787.09,2024-06-11T03:01:23.745,Nord,,,Varie,5655787.09,11,11,1
6731590c568f146446645d40,202410,19,MINISTERO UNIVERSITA' E RICERCA,4,Varie,12,Altre voci,59044.52,2024-11-11T02:00:28.485,Nord,,,Varie,59044.52,12,12,19
65c81f2c3f62191d310d64ba,202401,3,MINISTERO DELLA DIFESA,3,Previdenziali,14,Previdenziali a carico del lavoratore,55287182.88,2024-02-11T02:01:21.381,Isole,,,Previdenziali,55287182.88,14,14,3
66e0ee64f458af5423ceb561,202408,970,PARCO DEL CIRCEO,3,Previdenziali,14,Previdenziali a carico del lavoratore,1232.5699999999997,2024-09-11T03:01:11.704,Centro,,,Previdenziali,1232.5699999999997,14,14,970
66e0ee66f458af5423ceb5f6,202408,43,SCUOLA NAZIONALE DELL'AMMINISTRAZIONE,3,Previdenziali,14,Previdenziali a carico del lavoratore,5435.85,2024-09-11T03:01:11.704,Nord,,,Previdenziali,5435.85,14,14,43
659f417c9b1c1468e2e39a5f,202312,829,COMUNE DI MERCATO SAN SEVERINO,2,Erariali,6,-,20957.710000000054,2024-01-11T02:01:40.336,Centro,,,Erariali,20957.710000000054,6,6,829
6667a4b7262bc331baee7392,202405,unknown,AUTORITA' DI BACINO DISTR. DELL'APPENNINO SETTENTRIONALE,4,Varie,11,Prestiti,1597.98,2024-06-11T03:01:23.745,Centro,,,Varie,1597.98,11,11,960
6667a4c1262bc331baee7421,202405,974,AGENZIA INDUSTRIE DIFESA AID,2,Erariali,5,IRPEF,180330.8900000003,2024-06-11T03:01:23.745,Isole,,,Erariali,180330.8900000003,5,5,974
6667a4b7262bc331bdcd0b21,202405,18,CORTE DEI CONTI,2,Erariali,5,IRPEF,3335744.16,2024-06-11T03:01:23.745,Isole,,,Erariali,3335744.16,5,5,18
6731590c568f146446645cfb,202410,3,MINISTERO DELLA DIFESA,4,Varie,9,Riscatti,380752.83,2024-11-11T02:00:28.485,Centro,,,Varie,380752.83,9,9,3
65ee5ac6eb0f334c8d2b5ae9,202402,21,AGENZIA DELLE DOGANE,4,Varie,12,Altre voci,106629.53000000016,2024-03-11T02:01:04.421,Sud,,,Varie,106629.53000000016,12,12,21
65ee5ac7eb0f334c8d2b5b3c,202402,867,AGENZIA ITALIANA DEL FARMACO - AIFA,2,Erariali,5,IRPEF,442353.8799999996,2024-03-11T02:01:04.421,Nord,,,Erariali,442353.8799999996,5,5,867
659f41729b1c14690c5c4119,202312,822,unknown,2,Previdenziali,6,IRAP,2382198.060000058,2024-01-11T02:01:40.336,Nord,,,Erariali,2382198.060000058,6,6,822
65ee5ac7eb0f334c5c3675c2,202402,921,A.O. S. GIOVANNI ADDOLORATA,2,Erariali,6,IRAP,1067405.53,2024-03-11T02:01:04.421,Nord,,,Erariali,1067405.53,6,6,921
659f41729b1c1468e2e3998f,202312,925,AUTORITA' GARANTE PER L'INFANZIA E L'ADOLESCENZA AGIA,2,Erariali,6,IRAP,13086.180000000004,2024-01-11T02:01:40.336,Sud,,,Erariali,13086.180000000004,6,6,925
65ee5ac7eb0f334c5c367553,202402,4056,AGENZIA PER L'ITALIA DIGITALE,2,Erariali,8,Addizionali Comunali,457.65,2024-03-11T02:01:04.421,Sud,,,Erariali,457.65,8,8,4056
65ee5ac7eb0f334c5c367582,202402,21,AGENZIA DELLE DOGANE,4,Varie,10,Ritenute Sindacali,75380.22000000102,2024-03-11T02:01:04.421,,,,Varie,75380.22000000102,10,10,21
65c81f2b3f62191d310d6471,202401,10,MINISTERO DELLA SALUTE,3,Previdenziali,14,Previdenziali a carico del lavoratore,634030.75,2024-02-11T02:01:21.381,,,,Previdenziali,634030.75,14,14,10
6731590b5c833340b426aef1,202410,19,MINISTERO UNIVERSITA' E RICERCA,3,Previdenziali,14,Previdenziali a carico del lavoratore,2283499.84,2024-11-11T02:00:28.485,Sud,,Sistema legacy,Previdenziali,2283499.84,14,14,19
6731590c568f146446645d1c,202410,1,MINISTERO DELL'ECONOMIA E FINANZE,2,Erariali,5,-,47070632.52,2024-11-11T02:00:28.485,Nord,,,Erariali,47070632.52,5,5,1
663ec5ea3f62190222cfb521,202404,958,AUTORITA' DI BACINO DISTRETTUALE DELL'APPENNINO CENTRALE,1,Netto,15,Netto,"133805,1",2024-05-11T03:01:07.269,Isole,,,Netto,"133805,1",15,15,958
65c81f2c3f62191d310d650e,202401,843,ANVUR(AGENZIA NAZ.VALUTAZIONE SIST.UNIVERSITARIO E RICERCA),2,Erariali,6,IRAP,17212.750000000025,2024-02-11T02:01:21.381,,,,Erariali,17212.750000000025,6,6,843
659f41729b1c1468e2e399c3,202312,972,SCUOLA SUPERIORE DELLA MAGISTRATURA,3,Previdenziali,13,//,3862.3000000000006,11/01/2024,Isole,,,Previdenziali,3862.3000000000006,13,13,972
65c81f2cf458af1d5b4728bd,202401,843,ANVUR(AGENZIA NAZ.VALUTAZIONE SIST.UNIVERSITARIO E RICERCA),4,Varie,10,Ritenute Sindacali,376.9599999999999,FEB 11 2024,Centro,,,Varie,376.9599999999999,10,10,843
659f41729b1c1468e2e3998a,202312,953,null,4,Varie,10,Ritenute Sindacali,2425.5400000000004,2024-01-11T02:01:40.336,Nord,,,Varie,2425.5400000000004,10,10,953
661738e49b1c14196e7da2b3,202403,28,CONSIGLIO PER RIC. IN AGRICOLTURA E ANALISI ECONOMIA AGRARIA,3,Previdenziali,13,Previdenziali a carico del datore di lavoro,1433160.5700000434,2024-04-11T03:00:48.766,Sud,,,Previdenziali,1433160.5700000434,13,13,28
671a7806e28f8d6b0a19d205,202409,914,AZIENDA SANITARIA LOCALE ROMA 3,3,Previdenziali,13,Previdenziali a carico del datore di lavoro,2229295.53,2024-10-24T18:30:35.560,Isole,,,Previdenziali,2229295.53,13,13,914
66bf604b0377f64b679f2889,202407,971,ARPAL PUGLIA,2,Erariali,8,Addizionali Comunali,23812.370000000024,2024-08-16T16:11:01.334,Centro,,,Erariali,23812.370000000024,8,8,971
65ee5ac5f458af56d2af52b8,202402,969,ORDINE DEGLI PSICOLOGI DEL LAZIO,3,Previdenziali,14,Previdenziali a carico del lavoratore,4887.45,2024-03-11T02:01:04.421,Nord,,,Previdenziali,4887.45,14,14,969
668f34080377f62206882be6,202406,14,MINISTERO PER I BENI E LE ATTIVITA' CULTURALI,4,Varie,10,Ritenute Sindacali,63488.83,2024-07-11T03:01:16.866,Centro,,,Varie,63488.83,10,10,14
65c81f2c3f62191d310d650c,202401,868,ANBSC-AGENZIA NAZIONALE BENI SEQUESTRATI E CONFISCATI,4,Varie,12,Altre voci,923.93,2024-02-11T02:01:21.381,Sud,,,Varie,923.93,12,12,868
65ee5ac6eb0f334c5c367543,202402,9,MINISTERO DELLA GIUSTIZIA,3,Previdenziali,14,Previdenziali a carico del lavoratore,37253705.83,2024-03-11T02:01:04.421,Sud,,,Previdenziali,37253705.83,14,14,9
65ee5ac6eb0f334c8d2b5af3,FEB-2024,969,ORDINE DEGLI PSICOLOGI DEL LAZIO,1,Netto,15,Netto,30473.39,2024-03-11T02:01:04.421,Sud,,,Netto,30473.39,15,15,969
65ee5ac5f458af56d2af52e9,202402,10,MINISTERO DELLA SALUTE,2,Erariali,7,Addizionali Regionali,5184.25,11/03/2024,Nord,,,Erariali,5184.25,7,7,10
671a7805568f1404768e2b61,202409,868,ANBSC-AGENZIA NAZIONALE BENI SEQUESTRATI E CONFISCATI,4,Varie,10,Ritenute Sindacali,763.7099999999999,2024-10-24T18:30:35.560,Isole,,,Varie,763.7099999999999,10,10,868
671a7805568f1404768e2b34,202409,2,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,2,Erariali,5,IRPEF,17355309.44,2024-10-24T18:30:35.560,Sud,,,Erariali,17355309.44,5,5,2
66e0ee66f458af5423ceb5e6,202408,5,PRESIDENZA DEL CONSIGLIO DEI MINISTRI,2,Erariali,8,Addizionali Comunali,137409.62,2024-09-11T03:01:11.704,Sud,,,Erariali,137409.62,8,8,5
6731590c568f146446645d40,202410,19,MINISTERO UNIVERSITA' E RICERCA,4,Varie,12,Altre voci,59044.52,2024-11-11T02:00:28.485,Nord,,,Varie,59044.52,12,12,19
671a7805568f1404768e2b29,202409,1,MINISTERO DELL'ECONOMIA E FINANZE,3,Previdenziali,14,Previdenziali a carico del lavoratore,27785613.32,2024/10/24,Nord,,,Previdenziali,27785613.32,14,14,1
6667a4b8262bc331baee73b1,202405,959,AUTORITA' DI BACINO DISTRETTUALE DEL FIUME PO,2,Erariali,6,IRAP,33619.94000000001,2024-06-11T03:01:23.745,,,,Erariali,33619.94000000001,6,6,959
65ee5ac6f458af56cdec180c,202402,8,MINISTERO DEL LAVORO E DELLE POLITICHE SOCIALI,4,Erariali ,10,Ritenute Sindacali,2499.36,2024-03-11T02:01:04.421,Isole,,,Varie,2499.36,10,10,8
663ec5eb3f62190222cfb566,202404,894,ENTE PARCO NAZIONALE DELL'ALTA MURGIA,4,Varie,10,?,74.22,2024-05-11T03:01:07.269,,,,Varie,74.22,10,10,894
663ec5f43f62190222cfb716,202404,972,SCUOLA SUPERIORE DELLA MAGISTRATURA,3,Previdenziali,13,Previdenziali a carico del datore di lavoro,3634.8599999999997,2024-05-11T03:01:07.269,,,,Previdenziali,3634.8599999999997,13,13,972
6667a4b7262bc331baee734b,MAG-2024,5,PRESIDENZA DEL CONSIGLIO DEI MINISTRI,2,Assistenziali,7,Addizionali Regionali,425509.3,2024-06-11T03:01:23.745,Sud,,,Erariali,425509.3,7,7,5
661738e59b1c1417e85d372b,202403,4056,AGENZIA PER L'ITALIA DIGITALE,1,Netto,N/A,Netto,364889.84,2024/04/11,Isole,,,Netto,364889.84,15,15,4056
66bf604a0377f64bd0cd25a5,202407,18,CORTE DEI CONTI,2,Erariali,5,IRPEF,2672895.43,2024-08-16T16:11:01.334,,,,Erariali,2672895.43,5,5,18
668f34120377f62206882ca2,202406,945,ENTE PARCO NAZIONALE DEL GRAN SASSO E MONTI DELLA LAGA,4,Varie,10,Ritenute Sindacali,258.40000000000003,2024-07-11T03:01:16.866,Sud,,,Varie,258.40000000000003,10,10,945
671a780de28f8d6b0a19d270,202409,9,MINISTERO DELLA GIUSTIZIA,4,Varie,12,Altre voci,1150043.97,2024-10-24T18:30:35.560,Sud,,,Varie,1150043.97,12,12,9
65ee5ac5f458af56d2af52fd,202402,954,ISPETTORATO NAZIONALE DEL LAVORO,4,Varie,9,Riscatti,9090.509999999998,2024-03-11T02:01:04.421,Sud,Verifica manuale,,Varie,9090.509999999998,9,9,954
65ee5ac5f458af56d2af5309,02/2024,22,AGENZIA DELLE ENTRATE,3,Previdenziali,13,Previdenziali a carico del datore di lavoro,26418500.040013418,2024-03-11T02:01:04.421,Isole,,,Previdenziali,26418500.040013418,13,13,22
659f417b9b1c14690c5c41c7,202312,21,AGENZIA DELLE DOGANE,2,Erariali,6,IRAP,5519691.909999438,2024-01-11T02:01:40.336,Centro,,,Erariali,5519691.909999438,6,6,21
663ec5f33f62190222cfb64e,202404,969,ORDINE DEGLI PSICOLOGI DEL LAZIO,2,Erariali,8,Addizionali Comunali,521.26,2024-05-11T03:01:07.269,Nord,Dato stimato,,Erariali,521.26,8,8,969
6731590b5c833340b426ae80,202410,845,COMUNE DI MONDAINO,3,Previdenziali, ,Previdenziali a carico del lavoratore,1446.0499999999995,2024-11-11T02:00:28.485,Isole,,,Previdenziali,1446.0499999999995,14,14,845
671a7806e28f8d6b0a19d1fc,202409,966,ANSFISA - AGENZIA NAZIONALE PER LA SICUREZZA DELLE FERROVIE E DELLE INFRASTRUTTURE STRADALI E AUTOSTRADALI,2,Erariali,6, ,123438.50000000154,2024-10-24T18:30:35.560,,,,Erariali,123438.50000000154,6,6,966
671a7806e28f8d6b0a19d20c,202409,917,AZIENDA SANITARIA LOCALE RIETI,2,Erariali,6,null,574857.21,2024/10/24,Nord,,,Erariali,574857.21,6,6,917
668f34119b1c1405cffd2d9b,202406,9,MINISTERO DELLA GIUSTIZIA,4,Varie,11,Prestiti,8911310.35,2024-07-11T03:01:16.866,Centro,,,Varie,8911310.35,11,11,9
65ee5ac7eb0f334c5c3675ba,202402,963,AUTORITA' DI BACINO DISTRETTUALE DELL'APPENNINO MERIDIONALE,2,Erariali,6,IRAP,43575.800000000025,2024-03-11T02:01:04.421,Isole,,,Erariali,43575.800000000025,6,6,963
65ee5ac5f458af56d2af52c6,202402,18,CORTE DEI CONTI,2,Erariali,7,Addizionali Regionali,7001.53,2024-03-11T02:01:04.421,,,,Erariali,7001.53,7,7,18
659f417b9b1c14690c5c41f4,202312,17,CONSIGLIO DI STATO E T.A.R.,2,Erariali,5,IRPEF,6372475.85,11-01-24,Centro,,,Erariali,6372475.85,5,5,17
663ec5ea3f62190222cfb4bc,202404,22,AGENZIA DELLE ENTRATE,3,Previdenziali,14,Previdenziali a carico del lavoratore,9281751.060002755,2024-05-11T03:01:07.269,Nord,,,Previdenziali,9281751.060002755,14,14,22
65ee5ac7eb0f334c5c367560,202402,960,AUTORITA' DI BACINO DISTR. DELL'APPENNINO SETTENTRIONALE,4,Varie,9,Riscatti,218.26999999999998,2024-03-11T02:01:04.421,Sud,,,Varie,218.26999999999998,9,9,960
661738e6262bc367cf0df837,2024-03,975,-,2,Netto,8,Addizionali Comunali,27.880000000000003,2024-04-11T03:00:48.766,,,,Erariali,27.880000000000003,8,8,975
659f41739b1c14690c5c4199,202312,970,PARCO DEL CIRCEO,2,Erariali,5,IRPEF,7247.09,2024-01-11T02:01:40.336,Isole,,,Erariali,7247.09,5,5,970
65ee5ac6f458af56cdec1844,2024-02,822,REGIONE LAZIO,2,Erariali,5,IRPEF,2691414.9199999636,2024-03-11T02:01:04.421,,,,Erariali,2691414.9199999636,5,5,822
661738e59b1c1417e85d36bf,202403,23,AGENZIA PER LE EROGAZIONI IN AGRICOLTURA,3,Previdenziali,14,Previdenziali a carico del lavoratore,55641.5600000001,2024-04-11T03:00:48.766,Isole,,,Previdenziali,55641.5600000001,14,14,23
6667a4c1262bc331baee7418,202405,945,ENTE PARCO NAZIONALE DEL GRAN SASSO E MONTI DELLA LAGA,4,Varie,11,Prestiti,1799.29,2024-06-11T03:01:23.745,Isole,,,Varie,1799.29,11,11,945
659f417c9b1c1468e2e39a51,202312,831,COMUNE DI CORLETO MONFORTE,3,Previdenziali,13,Previdenziali a carico del datore di lavoro,9256.069999999983,2024-01-11T02:01:40.336,Isole,,,Previdenziali,9256.069999999983,13,13,831
661738e59b1c1417e85d3751,202403,831,COMUNE DI CORLETO MONFORTE,1,Netto,15,//,12985.81,2024-04-11T03:00:48.766,,,,Netto,12985.81,15,15,831
6667a4b7262bc331baee7387,202405,25, ,2,Erariali,5,IRPEF,151287.26,2024-06-11T03:01:23.745,,,,Erariali,151287.26,5,5,25
668f34079b1c1405cffd2c95,202406,969,ORDINE DEGLI PSICOLOGI DEL LAZIO,2,Erariali,6,IRAP,3250.2000000000007,2024-07-11T03:01:16.866,,,,Erariali,3250.2000000000007,6,6,969
66e0ee5bf458af54a5dbc782,202408,959,AUTORITA' DI BACINO DISTRETTUALE DEL FIUME PO,2,Erariali,7,Addizionali Regionali,5123.919999999997,2024-09-11T03:01:11.704,Isole,,,Erariali,5123.919999999997,7,7,959
66bf60530377f64bd0cd2605,202407,22,AGENZIA DELLE ENTRATE,1,Netto,15,Netto,81826602.74,2024-08-16T16:11:01.334,Sud,,,Netto,81826602.74,15,15,22
65c81f2cf458af1d5b47291b,202401,969,ORDINE DEGLI PSICOLOGI DEL LAZIO ,1,Netto,15,Netto,30764.379,2024-02-11T02:01:21.381,Centro,,,Netto,30854.45,15,15,969
66bf60530377f64b681b51c8,202407,19,MINISTERO UNIVERSITA' E RICERCA,4,Varie,11,Prestiti,543387.31,2024-08-16T16:11:01.334,Isole,,,Varie,543387.31,11,11,19
671a780de28f8d6b0a19d245,202409,10,MINISTERO DELLA SALUTE,2,Previdenziali,5,IRPEF,1885733.97,24-10-24,,,,Erariali,1885733.97,5,5,10
65ee5ac4f458af56d2af52b6,202402,2,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,3,Previdenziali,14,Previdenziali a carico del lavoratore,11137928.24,2024-03-11T02:01:04.421,,,,Previdenziali,11137928.24,14,14,2
659f417b9b1c1468e2e39a13,202312,22,AGENZIA DELLE ENTRATE,4,Varie,10,Ritenute Sindacali,275760.62,GEN 11 2024,,,,Varie,275760.62,10,10,22
6731590c568f146444a34e36,202410,972,SCUOLA SUPERIORE DELLA MAGISTRATURA,2,Previdenziali,6,IRAP,2279.36,2024-11-11T02:00:28.485,Sud,,,Erariali,2279.36,6,6,972
671a7805568f1404768e2b3a,202409,2,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,1,Netto,15,n.d.,65629934.8,2024-10-24T18:30:35.560,,,,Netto,65629934.8,15,15,2
663ec5f43f62190222cfb6c7,202404,938, ,4,Varie,11,Prestiti,3513.31,2024-05-11T03:01:07.269,,,,Varie,3513.31,11,11,938
661738e59b1c1417e85d372d,202403,867,AGENZIA ITALIANA DEL FARMACO - AIFA,4,Varie,12,Altre voci,8540.190000000002,2024-04-11T03:00:48.766,Sud,,,Varie,8540.190000000002,12,12,867
668f34129b1c1405cffd2e28,202406,948,A.O.R.N. ANTONIO CARDARELLI,2,Erariali,6,IRAP,1198151.15,2024-07-11T03:01:16.866,,,,Erariali,1198151.15,6,6,948
65c81f2cf458af1d35de62bd,202401,914,N/A,3,Previdenziali,13,Previdenziali a carico del datore di lavoro,2090227.44,2024/02/11,Sud,Da riconciliare,,Previdenziali,2090227.44,13,13,914
66e0ee65f458af54a5dbc82a,08/2024,938,ENTE PARCO NAZIONALE DELLA MAJELLA,4,Varie,12,Altre voci,1015.8599999999999,2024-09-11T03:01:11.704,Centro,,,Varie,1015.8599999999999,12,12,938
66e0ee65f458af5423ceb5a1,202408,23,AGENZIA PER LE EROGAZIONI IN AGRICOLTURA,4,Varie,12,Altre voci,9561.899999999981,2024-09-11T03:01:11.704,,,,Varie,9561.899999999981,12,12,23
6731590c568f146446645d10,202410,945,ENTE PARCO NAZIONALE DEL GRAN SASSO E MONTI DELLA LAGA,4,Varie,11,Prestiti,1799.29,2024-11-11T02:00:28.485,Nord,,Sistema legacy,Varie,1799.29,11,11,945
66bf60530377f64bd0cd261a,202407,960,AUTORITA' DI BACINO DISTR. DELL'APPENNINO SETTENTRIONALE,2,Erariali,5,IRPEF,34162.299999999996,2024-08-16T16:11:01.334,Sud,,,Erariali,34162.299999999996,5,5,960
671a7806e28f8d6b0a19d1fa,202409,9,MINISTERO DELLA GIUSTIZIA,4,Assistenziali,9,Riscatti,289395.31,2024-10-24T18:30:35.560,,,,Varie,289395.31,9,9,9
668f34110377f62206882c8b,202406,919,AUTORITA' UFFICIO PARLAMENTARE DI BILANCIO (UPB),2,Erariali,8,Addizionali Comunali,3103.7100000000005,2024-07-11T03:01:16.866,,,,Erariali,3103.7100000000005,8,8,919
659f41739b1c14690c5c4177,202312,17,CONSIGLIO DI STATO E T.A.R.,2,Erariali,7,Addizionali Regionali,88.87,2024-01-11T02:01:40.336,Nord,,,Erariali,88.87,7,7,17
659f41739b1c14690c5c414b,202312,958,AUTORITA' DI BACINO DISTRETTUALE DELL'APPENNINO CENTRALE,3,Previdenziali,14,Previdenziali a carico del lavoratore,44092.17000000001,2024-01-11T02:01:40.336,,,,Previdenziali,44092.17000000001,14,14,958
6731590b5c833340b426ae69,202410,894,ENTE PARCO NAZIONALE DELL'ALTA MURGIA,2,Erariali,8,Addizionali Comunali,214.57,2024-11-11T02:00:28.485,,,,Erariali,214.57,8,8,894
668f34110377f62206882c61,202406,31,INVALSI,3,Previdenziali,14,Previdenziali a carico del lavoratore,32238.589999999786,LUG 11 2024,Centro,,,Previdenziali,32238.589999999786,14,14,31
671a780de28f8d6b0a19d291,202409,958,AUTORITA' DI BACINO DISTRETTUALE DELL'APPENNINO CENTRALE,2,Erariali,7,Addizionali Regionali,6727.780000000002,2024-10-24T18:30:35.560,,,,Erariali,6727.780000000002,7,7,958
671a7806e28f8d6b0a19d1a0,202409,976,ISTITUTO MUSICALE PAREGGIATO DELLA VALLE D'AOSTA,2,Erariali,7,Addizionali Regionali,2345.07,2024-10-24T18:30:35.560,,,,Erariali,2345.07,7,7,976
663ec5f43f62190222cfb743,202404,11,"MINISTERO DELL'AGRICOLTURA, DELLA SOVRANITA' ALIMENTARE E DELLE FORESTE",2,Erariali,7,Addizionali Regionali,236148.3,2024-05-11T03:01:07.269,Isole,,,Erariali,236148.3,7,7,11
66e0ee5bf458af54a5dbc761,202408,18,CORTE DEI CONTI,2,Erariali,7,Addizionali Regionali,377230.48,2024-09-11T03:01:11.704,Isole,,,Erariali,377230.48,7,7,18
671a780d568f1404768e2bd3,202409,4056,AGENZIA PER L'ITALIA DIGITALE,4,Varie,12,Altre voci,7056.759999999999,2024-10-24T18:30:35.560,Isole,,,Varie,7056.759999999999,12,12,4056
66e0ee5df458af5423ceb4f4,202408,968,CONSORZIO PARCO GEOMIN. STORICO E AMBIENTALE DELLA SARDEGNA,2,Erariali,6,IRAP,2657.390000000001,2024-09-11T03:01:11.704,,,,Erariali,2657.390000000001,6,6,968
66e0ee64f458af54a5dbc7dc,202408,843,ANVUR(AGENZIA NAZ.VALUTAZIONE SIST.UNIVERSITARIO E RICERCA),4,Varie,12,Altre voci,148.10999999999999,11-09-24,Isole,,,Varie,148.10999999999999,12,12,843
66e0ee67f458af5423ceb60f,202408,905,AZIENDA REGIONALE EMERGENZA SANITARIA,2,Erariali,6,IRAP,561699.33,2024-09-11T03:01:11.704,Isole,,,Erariali,561699.33,6,6,905
668f34079b1c1405cffd2d24,202406,973,COMUNE DI VASIA,1,Netto,15,Netto,5612.17,2024-07-11T03:01:16.866,Centro,,Sistema legacy,Netto,5612.17,15,15,973
6667a4b7262bc331baee7331,202405,816,COMUNE DI CAROSINO,2,Erariali,5,IRPEF,9887.859999999997,2024-06-11T03:01:23.745,Isole,,,Erariali,9887.859999999997,5,5,816
66bf60490377f64b681b5109,202407,2,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,2,Erariali,8,Addizionali Comunali,978292.08,2024-08-16T16:11:01.334,Nord,,,Erariali,978292.08,8,8,2
66e0ee65f458af54a5dbc844,202408,//,CORTE DEI CONTI,4,Varie,9,Riscatti,7231.12,2024-09-11T03:01:11.704,Centro,,,Varie,7231.12,9,9,18
6667a4b8262bc331bdcd0bd2,202405,802,ARAN,3,Previdenziali,13,Previdenziali a carico del datore di lavoro,31635.150000000012,2024-06-11T03:01:23.745,Sud,,,Previdenziali,31635.150000000012,13,13,802
66e0ee5bf458af54a5dbc787,202408,21,AGENZIA DELLE DOGANE,2,Erariali,7,Addizionali Regionali,716880.550000006,2024-09-11T03:01:11.704,Centro,,,Erariali,716880.550000006,7,7,21
661738e39b1c14196e7da29d,202403,6,MINISTERO DELL'AMBIENTE E DELLA SICUREZZA ENERGETICA,4,Varie,9,Riscatti,880.12,2024-04-11T03:00:48.766,,,,Varie,880.12,9,9,6
661738e6262bc367cf0df82f,202403,28,CONSIGLIO PER RIC. IN AGRICOLTURA E ANALISI ECONOMIA AGRARIA,1,Netto,15,ND,3844340.96,2024-04-11T03:00:48.766,,,,Netto,3844340.96,15,15,28
659f41729b1c1468e2e399d7,202312,9,MINISTERO DELLA GIUSTIZIA,4,Varie,12,Altre voci,1239070.2,2024-01-11T02:01:40.336,,,,Varie,1239070.2,12,12,9
65c81f2bf458af1d35de627d,202401,958,AUTORITA' DI BACINO DISTRETTUALE DELL'APPENNINO CENTRALE,4,Varie,12,Altre voci,762.2600000000001,2024-02-11T02:01:21.381,,,,Varie,762.2600000000001,12,12,958
6731590c568f146446645d4b,202410,968,CONSORZIO PARCO GEOMIN. STORICO E AMBIENTALE DELLA SARDEGNA,4,Varie,11,Prestiti,203.89,2024-11-11T02:00:28.485,,,,Varie,203.89,11,11,968
6731590c568f146446645cd7,202410,4056,AGENZIA PER L'ITALIA DIGITALE,2,Erariali,8,Addizionali Comunali,4924.670000000001,2024-11-11T02:00:28.485,Centro,,,Erariali,4924.670000000001,8,8,4056
6667a4b6262bc331baee7304,202405,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,2,Erariali,5,IRPEF,1203443132.49,2024-06-11T03:01:23.745,Isole,,,Erariali,1203443132.49,5,5,4
661738e59b1c1417e85d36c8,03/2024,16, ,4,Netto,10,Ritenute Sindacali,480.11,2024-04-11T03:00:48.766,Isole,,,Varie,480.11,10,10,16
65ee5ac6f458af56cdec181d,202402,10,MINISTERO DELLA SALUTE,1,Netto,15,Netto,4767907.79,MAR 11 2024,Sud,,,Netto,4767907.79,15,15,10
661738e5262bc367a2350441,202403,925,AUTORITA' GARANTE PER L'INFANZIA E L'ADOLESCENZA AGIA,2,Erariali,6,IRAP,7407.7,2024-04-11T03:00:48.766,,,,Erariali,7407.7,6,6,925
6667a4b8262bc331baee73f0,202405,5,PRESIDENZA DEL CONSIGLIO DEI MINISTRI,1,Netto,15,Netto,5925627.07,2024-06-11T03:01:23.745,,,,Netto,5925627.07,15,15,5
661738e7262bc367cf0df873,202403,22,AGENZIA DELLE ENTRATE,4,Varie,9,Riscatti,65456.47000000012,2024-04-11T03:00:48.766,Sud,,,Varie,65456.47000000012,9,9,22
